AreaCode,LSOA_Name,BoroughName
E01002219,Harrow 030B,Harrow
E01002220,Harrow 031C,Harrow
E01002221,Harrow 030C,Harrow
E01002222,Harrow 030D,Harrow
E01002223,Harrow 031D,Harrow
E01002224,Harrow 031E,Harrow
E01002225,Harrow 001C,Harrow
E01002226,Harrow 001D,Harrow
E01002227,Harrow 003A,Harrow
E01002228,Harrow 003B,Harrow
E01002229,Harrow 003C,Harrow
E01002230,Harrow 003D,Harrow
E01002231,Harrow 013E,Harrow
E01002232,Harrow 011A,Harrow
E01002233,Harrow 011B,Harrow
E01002234,Harrow 011C,Harrow
E01002235,Harrow 011D,Harrow
E01002236,Harrow 011E,Harrow
E01002237,Harrow 024A,Harrow
E01002238,Harrow 024B,Harrow
E01002239,Harrow 025C,Harrow
E01002240,Harrow 024C,Harrow
E01002241,Harrow 025D,Harrow
E01002242,Harrow 024D,Harrow
E01032576,Harrow 032E,Harrow
E01002243,Havering 013A,Havering
E01002244,Havering 011A,Havering
E01002245,Havering 011B,Havering
E01002246,Havering 017A,Havering
E01002247,Havering 017B,Havering
E01002248,Havering 017C,Havering
E01002249,Havering 017D,Havering
E01002250,Havering 017E,Havering
E01002251,Havering 017F,Havering
E01002252,Havering 018A,Havering
E01002253,Havering 019A,Havering
E01002254,Havering 019B,Havering
E01002255,Havering 022A,Havering
E01002256,Havering 018B,Havering
E01002257,Havering 019C,Havering
E01002258,Havering 018C,Havering
E01002259,Havering 018D,Havering
E01002260,Havering 026A,Havering
E01002261,Havering 026B,Havering
E01002262,Havering 026C,Havering
E01002263,Havering 026D,Havering
E01002264,Havering 026E,Havering
E01002265,Havering 025A,Havering
E01002266,Havering 027A,Havering
E01002267,Havering 027B,Havering
E01002268,Havering 010A,Havering
E01002269,Havering 010B,Havering
E01002270,Havering 015A,Havering
E01002271,Havering 015B,Havering
E01002272,Havering 014A,Havering
E01002273,Havering 015C,Havering
E01002274,Havering 014B,Havering
E01002275,Havering 015D,Havering
E01002276,Havering 001A,Havering
E01002277,Havering 002A,Havering
E01002278,Havering 001B,Havering
E01002279,Havering 002B,Havering
E01002280,Havering 004A,Havering
E01002281,Havering 002C,Havering
E01002282,Havering 004B,Havering
E01002283,Havering 002D,Havering
E01002284,Havering 004C,Havering
E01002285,Havering 025B,Havering
E01002286,Havering 025C,Havering
E01002287,Havering 023A,Havering
E01002288,Havering 025D,Havering
E01002289,Havering 022B,Havering
E01002290,Havering 025E,Havering
E01002291,Havering 023B,Havering
E01002292,Havering 022C,Havering
E01002293,Havering 007A,Havering
E01002294,Havering 007B,Havering
E01002295,Havering 010C,Havering
E01002296,Havering 007C,Havering
E01002297,Havering 004D,Havering
E01002298,Havering 007D,Havering
E01002299,Havering 002E,Havering
E01002300,Havering 007E,Havering
E01002301,Havering 003A,Havering
E01002302,Havering 005A,Havering
E01002303,Havering 003B,Havering
E01002304,Havering 003C,Havering
E01002305,Havering 005B,Havering
E01002306,Havering 003D,Havering
E01002307,Havering 003E,Havering
E01002308,Havering 005C,Havering
E01002309,Havering 006A,Havering
E01002310,Havering 006B,Havering
E01002311,Havering 006C,Havering
E01002312,Havering 001C,Havering
E01002313,Havering 001D,Havering
E01002314,Havering 004E,Havering
E01002315,Havering 006D,Havering
E01002316,Havering 004F,Havering
E01002317,Havering 014C,Havering
E01002318,Havering 014D,Havering
E01002319,Havering 016A,Havering
E01002320,Havering 021A,Havering
E01002321,Havering 021B,Havering
E01002322,Havering 021C,Havering
E01002323,Havering 021D,Havering
E01002324,Havering 021E,Havering
E01002325,Havering 011C,Havering
E01002326,Havering 005D,Havering
E01002327,Havering 009A,Havering
E01002328,Havering 009B,Havering
E01002329,Havering 011D,Havering
E01002330,Havering 011E,Havering
E01002331,Havering 005E,Havering
E01002332,Havering 009C,Havering
E01002333,Havering 008A,Havering
E01002334,Havering 008B,Havering
E01002335,Havering 009D,Havering
E01002336,Havering 008C,Havering
E01002337,Havering 012A,Havering
E01002338,Havering 009E,Havering
E01002339,Havering 008D,Havering
E01002340,Havering 009F,Havering
E01002341,Havering 008E,Havering
E01002342,Havering 030A,Havering
E01002343,Havering 029A,Havering
E01002344,Havering 029B,Havering
E01002345,Havering 030B,Havering
E01002346,Havering 030C,Havering
E01002347,Havering 030D,Havering
E01002348,Havering 029C,Havering
E01002349,Havering 029D,Havering
E01002350,Havering 016B,Havering
E01002351,Havering 016C,Havering
E01002352,Havering 016D,Havering
E01002353,Havering 013B,Havering
E01002354,Havering 012B,Havering
E01002355,Havering 014E,Havering
E01002356,Havering 013C,Havering
E01002358,Havering 016E,Havering
E01002359,Havering 020A,Havering
E01002360,Havering 020B,Havering
E01002361,Havering 020C,Havering
E01002362,Havering 022D,Havering
E01002363,Havering 020D,Havering
E01002364,Havering 023C,Havering
E01002365,Havering 023D,Havering
E01002366,Havering 023E,Havering
E01002367,Havering 020E,Havering
E01002368,Havering 028A,Havering
E01002369,Havering 028B,Havering
E01002370,Havering 028C,Havering
E01002371,Havering 028D,Havering
E01002372,Havering 027C,Havering
E01002373,Havering 027D,Havering
E01002374,Havering 027E,Havering
E01002375,Havering 028E,Havering
E01002376,Havering 012C,Havering
E01002377,Havering 010D,Havering
E01002378,Havering 010E,Havering
E01002379,Havering 012D,Havering
E01002380,Havering 012E,Havering
E01002381,Havering 012F,Havering
E01002382,Havering 014F,Havering
E01002383,Havering 010F,Havering
E01002384,Havering 019D,Havering
E01002385,Havering 024A,Havering
E01002386,Havering 022E,Havering
E01002387,Havering 024B,Havering
E01002388,Havering 024C,Havering
E01002389,Havering 024D,Havering
E01002390,Havering 024E,Havering
E01002391,Havering 018E,Havering
E01032741,Havering 013E,Havering
E01032742,Havering 013F,Havering
E01002392,Hillingdon 020A,Hillingdon
E01002393,Hillingdon 020B,Hillingdon
E01002394,Hillingdon 021A,Hillingdon
E01002395,Hillingdon 021B,Hillingdon
E01002396,Hillingdon 026A,Hillingdon
E01002397,Hillingdon 021C,Hillingdon
E01002398,Hillingdon 021D,Hillingdon
E01002399,Hillingdon 021E,Hillingdon
E01002400,Hillingdon 024A,Hillingdon
E01002401,Hillingdon 024B,Hillingdon
E01002402,Hillingdon 024C,Hillingdon
E01002403,Hillingdon 024D,Hillingdon
E01002404,Hillingdon 024E,Hillingdon
E01002405,Hillingdon 027A,Hillingdon
E01002406,Hillingdon 027B,Hillingdon
E01002407,Hillingdon 030A,Hillingdon
E01002408,Hillingdon 019A,Hillingdon
E01002409,Hillingdon 019B,Hillingdon
E01002410,Hillingdon 017A,Hillingdon
E01002411,Hillingdon 022A,Hillingdon
E01002412,Hillingdon 017B,Hillingdon
E01002413,Hillingdon 022B,Hillingdon
E01002414,Hillingdon 015A,Hillingdon
E01002415,Hillingdon 010A,Hillingdon
E01002416,Hillingdon 008A,Hillingdon
E01002417,Hillingdon 008B,Hillingdon
E01002418,Hillingdon 006A,Hillingdon
E01002419,Hillingdon 006B,Hillingdon
E01002420,Hillingdon 008C,Hillingdon
E01002421,Hillingdon 008D,Hillingdon
E01002422,Hillingdon 018A,Hillingdon
E01002423,Hillingdon 018B,Hillingdon
E01002424,Hillingdon 018C,Hillingdon
E01002425,Hillingdon 018D,Hillingdon
E01002426,Hillingdon 021F,Hillingdon
E01002427,Hillingdon 018E,Hillingdon
E01002428,Hillingdon 018F,Hillingdon
E01002429,Hillingdon 019C,Hillingdon
E01002430,Hillingdon 007A,Hillingdon
E01002431,Hillingdon 006C,Hillingdon
E01002432,Hillingdon 006D,Hillingdon
E01002433,Hillingdon 004A,Hillingdon
E01002434,Hillingdon 007B,Hillingdon
E01002435,Hillingdon 007C,Hillingdon
E01002436,Hillingdon 004B,Hillingdon
E01002437,Hillingdon 006E,Hillingdon
E01002438,Hillingdon 003A,Hillingdon
E01002439,Hillingdon 003B,Hillingdon
E01002440,Hillingdon 003C,Hillingdon
E01002441,Hillingdon 003D,Hillingdon
E01002442,Hillingdon 003E,Hillingdon
E01002443,Hillingdon 032A,Hillingdon
E01002444,Hillingdon 031A,Hillingdon
E01002445,Hillingdon 029A,Hillingdon
E01002446,Hillingdon 031B,Hillingdon
E01002447,Hillingdon 031C,Hillingdon
E01002448,Hillingdon 032B,Hillingdon
E01002449,Hillingdon 032C,Hillingdon
E01002450,Hillingdon 014A,Hillingdon
E01002451,Hillingdon 014B,Hillingdon
E01002452,Hillingdon 014C,Hillingdon
E01002453,Hillingdon 014D,Hillingdon
E01002454,Hillingdon 014E,Hillingdon
E01002455,Hillingdon 019D,Hillingdon
E01002456,Hillingdon 017C,Hillingdon
E01002457,Hillingdon 019E,Hillingdon
E01002458,Hillingdon 011A,Hillingdon
E01002459,Hillingdon 011B,Hillingdon
E01002460,Hillingdon 011C,Hillingdon
E01002461,Hillingdon 013A,Hillingdon
E01002462,Hillingdon 011D,Hillingdon
E01002463,Hillingdon 013B,Hillingdon
E01002464,Hillingdon 011E,Hillingdon
E01002465,Hillingdon 009A,Hillingdon
E01002466,Hillingdon 010B,Hillingdon
E01002467,Hillingdon 009B,Hillingdon
E01002468,Hillingdon 010C,Hillingdon
E01002469,Hillingdon 010D,Hillingdon
E01002470,Hillingdon 007D,Hillingdon
E01002471,Hillingdon 008E,Hillingdon
E01002472,Hillingdon 002A,Hillingdon
E01002473,Hillingdon 001A,Hillingdon
E01002474,Hillingdon 002B,Hillingdon
E01002475,Hillingdon 001B,Hillingdon
E01002476,Hillingdon 001C,Hillingdon
E01002477,Hillingdon 001D,Hillingdon
E01002478,Hillingdon 002C,Hillingdon
E01002479,Hillingdon 004C,Hillingdon
E01002480,Hillingdon 004D,Hillingdon
E01002481,Hillingdon 004E,Hillingdon
E01002482,Hillingdon 001E,Hillingdon
E01002483,Hillingdon 002D,Hillingdon
E01002484,Hillingdon 002E,Hillingdon
E01002485,Hillingdon 002F,Hillingdon
E01002486,Hillingdon 028A,Hillingdon
E01002487,Hillingdon 028B,Hillingdon
E01002488,Hillingdon 030B,Hillingdon
E01002489,Hillingdon 030C,Hillingdon
E01002490,Hillingdon 030D,Hillingdon
E01002491,Hillingdon 032D,Hillingdon
E01002492,Hillingdon 030E,Hillingdon
E01002493,Hillingdon 032E,Hillingdon
E01002494,Hillingdon 009C,Hillingdon
E01002495,Hillingdon 010E,Hillingdon
E01002496,Hillingdon 033A,Hillingdon
E01002497,Hillingdon 033B,Hillingdon
E01002498,Hillingdon 033C,Hillingdon
E01002499,Hillingdon 033D,Hillingdon
E01002501,Hillingdon 026B,Hillingdon
E01002502,Hillingdon 026C,Hillingdon
E01002503,Hillingdon 027C,Hillingdon
E01002504,Hillingdon 027D,Hillingdon
E01002505,Hillingdon 026D,Hillingdon
E01002506,Hillingdon 027E,Hillingdon
E01002507,Hillingdon 027F,Hillingdon
E01002508,Hillingdon 026E,Hillingdon
E01002509,Hillingdon 017D,Hillingdon
E01002511,Hillingdon 017E,Hillingdon
E01002512,Hillingdon 013C,Hillingdon
E01002513,Hillingdon 013D,Hillingdon
E01002514,Hillingdon 015C,Hillingdon
E01002515,Hillingdon 015D,Hillingdon
E01002516,Hillingdon 013E,Hillingdon
E01002518,Hillingdon 022C,Hillingdon
E01002519,Hillingdon 022D,Hillingdon
E01002520,Hillingdon 016B,Hillingdon
E01002521,Hillingdon 016C,Hillingdon
E01002523,Hillingdon 016D,Hillingdon
E01002525,Hillingdon 029B,Hillingdon
E01002526,Hillingdon 028C,Hillingdon
E01002527,Hillingdon 031D,Hillingdon
E01002528,Hillingdon 028D,Hillingdon
E01002529,Hillingdon 029C,Hillingdon
E01002530,Hillingdon 029D,Hillingdon
E01002531,Hillingdon 029E,Hillingdon
E01002532,Hillingdon 028E,Hillingdon
E01002533,Hillingdon 005A,Hillingdon
E01002534,Hillingdon 005B,Hillingdon
E01002535,Hillingdon 007E,Hillingdon
E01002536,Hillingdon 009D,Hillingdon
E01002537,Hillingdon 009E,Hillingdon
E01002538,Hillingdon 005C,Hillingdon
E01002539,Hillingdon 005D,Hillingdon
E01002540,Hillingdon 020C,Hillingdon
E01002541,Hillingdon 023A,Hillingdon
E01002542,Hillingdon 020D,Hillingdon
E01002543,Hillingdon 020E,Hillingdon
E01002544,Hillingdon 023B,Hillingdon
E01002545,Hillingdon 023C,Hillingdon
E01002546,Hillingdon 023D,Hillingdon
E01002547,Hillingdon 023E,Hillingdon
E01002548,Hillingdon 025A,Hillingdon
E01002549,Hillingdon 025B,Hillingdon
E01002550,Hillingdon 022E,Hillingdon
E01002551,Hillingdon 025C,Hillingdon
E01002552,Hillingdon 025D,Hillingdon
E01002553,Hillingdon 025E,Hillingdon
E01002554,Hillingdon 022F,Hillingdon
E01032577,Hillingdon 033E,Hillingdon
E01033724,Hillingdon 016F,Hillingdon
E01033725,Hillingdon 015F,Hillingdon
E01002555,Hounslow 022A,Hounslow
E01002556,Hounslow 022B,Hounslow
E01002557,Hounslow 023A,Hounslow
E01002558,Hounslow 023B,Hounslow
E01002559,Hounslow 023C,Hounslow
E01002560,Hounslow 023D,Hounslow
E01002561,Hounslow 023E,Hounslow
E01002562,Hounslow 003A,Hounslow
E01002563,Hounslow 006A,Hounslow
E01002564,Hounslow 003B,Hounslow
E01002565,Hounslow 006B,Hounslow
E01002566,Hounslow 003C,Hounslow
E01002567,Hounslow 006C,Hounslow
E01002568,Hounslow 003D,Hounslow
E01002569,Hounslow 001A,Hounslow
E01002570,Hounslow 001B,Hounslow
E01002571,Hounslow 007A,Hounslow
E01002572,Hounslow 007B,Hounslow
E01002573,Hounslow 001C,Hounslow
E01002574,Hounslow 001D,Hounslow
E01002575,Hounslow 001E,Hounslow
E01002576,Hounslow 008A,Hounslow
E01002577,Hounslow 007C,Hounslow
E01002578,Hounslow 007D,Hounslow
E01002579,Hounslow 008B,Hounslow
E01002580,Hounslow 008C,Hounslow
E01002581,Hounslow 008D,Hounslow
E01002582,Hounslow 008E,Hounslow
E01002583,Hounslow 013A,Hounslow
E01002584,Hounslow 013B,Hounslow
E01002585,Hounslow 013C,Hounslow
E01002586,Hounslow 013D,Hounslow
E01002587,Hounslow 016A,Hounslow
E01002588,Hounslow 016B,Hounslow
E01002589,Hounslow 013E,Hounslow
E01002590,Hounslow 022C,Hounslow
E01002591,Hounslow 024A,Hounslow
E01002592,Hounslow 022D,Hounslow
E01002593,Hounslow 024B,Hounslow
E01002594,Hounslow 024C,Hounslow
E01002595,Hounslow 022E,Hounslow
E01002596,Hounslow 027A,Hounslow
E01002598,Hounslow 025B,Hounslow
E01002599,Hounslow 025C,Hounslow
E01002600,Hounslow 025D,Hounslow
E01002601,Hounslow 027B,Hounslow
E01002602,Hounslow 027C,Hounslow
E01002603,Hounslow 025E,Hounslow
E01002604,Hounslow 026A,Hounslow
E01002605,Hounslow 026B,Hounslow
E01002606,Hounslow 026C,Hounslow
E01002607,Hounslow 026D,Hounslow
E01002608,Hounslow 028A,Hounslow
E01002609,Hounslow 028B,Hounslow
E01002610,Hounslow 028C,Hounslow
E01002611,Hounslow 024D,Hounslow
E01002612,Hounslow 024E,Hounslow
E01002613,Hounslow 024F,Hounslow
E01002614,Hounslow 027D,Hounslow
E01002615,Hounslow 026E,Hounslow
E01002616,Hounslow 027E,Hounslow
E01002617,Hounslow 028D,Hounslow
E01002618,Hounslow 011A,Hounslow
E01002619,Hounslow 010A,Hounslow
E01002620,Hounslow 004A,Hounslow
E01002621,Hounslow 011B,Hounslow
E01002622,Hounslow 010B,Hounslow
E01002623,Hounslow 011C,Hounslow
E01002624,Hounslow 017A,Hounslow
E01002625,Hounslow 004B,Hounslow
E01002626,Hounslow 004C,Hounslow
E01002627,Hounslow 004D,Hounslow
E01002628,Hounslow 011D,Hounslow
E01002629,Hounslow 011E,Hounslow
E01002630,Hounslow 012A,Hounslow
E01002631,Hounslow 004E,Hounslow
E01002632,Hounslow 010C,Hounslow
E01002633,Hounslow 005A,Hounslow
E01002634,Hounslow 005B,Hounslow
E01002635,Hounslow 010D,Hounslow
E01002636,Hounslow 010E,Hounslow
E01002637,Hounslow 005C,Hounslow
E01002638,Hounslow 005D,Hounslow
E01002639,Hounslow 012B,Hounslow
E01002640,Hounslow 012C,Hounslow
E01002641,Hounslow 018A,Hounslow
E01002642,Hounslow 015A,Hounslow
E01002643,Hounslow 015B,Hounslow
E01002645,Hounslow 015C,Hounslow
E01002646,Hounslow 017B,Hounslow
E01002647,Hounslow 021A,Hounslow
E01002648,Hounslow 018C,Hounslow
E01002649,Hounslow 018D,Hounslow
E01002650,Hounslow 021B,Hounslow
E01002651,Hounslow 021C,Hounslow
E01002652,Hounslow 021D,Hounslow
E01002653,Hounslow 019A,Hounslow
E01002654,Hounslow 019B,Hounslow
E01002655,Hounslow 019C,Hounslow
E01002656,Hounslow 019D,Hounslow
E01002657,Hounslow 018E,Hounslow
E01002658,Hounslow 015D,Hounslow
E01002659,Hounslow 019E,Hounslow
E01002660,Hounslow 016C,Hounslow
E01002661,Hounslow 016D,Hounslow
E01002662,Hounslow 017C,Hounslow
E01002663,Hounslow 017D,Hounslow
E01002664,Hounslow 017E,Hounslow
E01002665,Hounslow 016E,Hounslow
E01002666,Hounslow 021E,Hounslow
E01002667,Hounslow 020A,Hounslow
E01002668,Hounslow 014A,Hounslow
E01002669,Hounslow 014B,Hounslow
E01002670,Hounslow 020B,Hounslow
E01002671,Hounslow 020C,Hounslow
E01002672,Hounslow 020D,Hounslow
E01002673,Hounslow 020E,Hounslow
E01002674,Hounslow 012D,Hounslow
E01002675,Hounslow 009A,Hounslow
E01002676,Hounslow 012E,Hounslow
E01002677,Hounslow 015E,Hounslow
E01002678,Hounslow 009B,Hounslow
E01002679,Hounslow 009C,Hounslow
E01002680,Hounslow 009D,Hounslow
E01002681,Hounslow 014C,Hounslow
E01002682,Hounslow 014D,Hounslow
E01002683,Hounslow 014E,Hounslow
E01002684,Hounslow 006D,Hounslow
E01002686,Hounslow 006E,Hounslow
E01002687,Hounslow 029A,Hounslow
E01002689,Hounslow 007E,Hounslow
E01002690,Hounslow 007F,Hounslow
E01002691,Hounslow 029B,Hounslow
E01002692,Hounslow 029C,Hounslow
E01002693,Hounslow 029D,Hounslow
E01032573,Hounslow 029E,Hounslow
E01033000,Hounslow 025F,Hounslow
E01033030,Hounslow 025G,Hounslow
E01033081,Hounslow 003F,Hounslow
E01033082,Hounslow 003G,Hounslow
E01033083,Hounslow 018F,Hounslow
E01033084,Hounslow 018G,Hounslow
E01002694,Islington 019A,Islington
E01002695,Islington 021A,Islington
